grid degree lamb width ; KAN_time ; KAN_acc ; current_best_mlp ; MLP_time ; layers neurons
3 4 0 [13, 25, 3] ; 3790204 ; 0.9629629850387573 ; 0.8148148148148148 ; 457068 ;  9 _ 28
3 4 0 [13, 27, 3] ; 5617880 ; 1.0 ; 0.8518518518518519 ; 276739 ;  2 _ 60
3 4 0 [13, 13, 13, 3] ; 9215012 ; 0.8888888955116272 ; 0.7777777777777778 ; 859316 ;  4 _ 40
3 4 0 [13, 13, 15, 3] ; 12368146 ; 0.9259259104728699 ; 0.8518518518518519 ; 447644 ;  3 _ 48
3 4 0 [13, 13, 17, 3] ; 8886168 ; 0.9629629850387573 ; 0.8148148148148148 ; 412983 ;  5 _ 39
3 4 0 [13, 13, 19, 3] ; 11704204 ; 0.8518518805503845 ; 0.9259259259259259 ; 305265 ;  2 _ 63
3 4 0 [13, 13, 21, 3] ; 19145626 ; 0.9629629850387573 ; 0.8518518518518519 ; 1095408 ;  3 _ 54
3 4 0 [13, 13, 23, 3] ; 11966521 ; 1.0 ; 0.8888888888888888 ; 508240 ;  2 _ 67
3 4 0 [13, 13, 25, 3] ; 14238127 ; 0.8518518805503845 ; 0.7777777777777778 ; 430588 ;  4 _ 50
3 4 0 [13, 13, 27, 3] ; 12158063 ; 0.9629629850387573 ; 0.8148148148148148 ; 1894610 ;  2 _ 72
3 4 0 [13, 15, 13, 3] ; 14457373 ; 0.8148148059844971 ; 0.8148148148148148 ; 542352 ;  10 _ 28
3 4 0 [13, 15, 15, 3] ; 11841213 ; 0.8148148059844971 ; 0.8148148148148148 ; 622758 ;  6 _ 37
3 4 0 [13, 15, 17, 3] ; 6438043 ; 0.9259259104728699 ; 0.8148148148148148 ; 490314 ;  2 _ 65
3 4 0 [13, 15, 19, 3] ; 7986723 ; 0.9629629850387573 ; 0.8518518518518519 ; 641212 ;  9 _ 33
3 4 0 [13, 15, 21, 3] ; 8379535 ; 0.9259259104728699 ; 0.8148148148148148 ; 621934 ;  4 _ 50
3 4 0 [13, 15, 23, 3] ; 15850943 ; 0.9629629850387573 ; 0.8518518518518519 ; 594643 ;  2 _ 72
3 4 0 [13, 15, 25, 3] ; 9402371 ; 0.9629629850387573 ; 0.7777777777777778 ; 569126 ;  2 _ 74
3 4 0 [13, 15, 27, 3] ; 14448106 ; 0.8888888955116272 ; 0.8148148148148148 ; 605626 ;  2 _ 76
3 4 0 [13, 17, 13, 3] ; 10532859 ; 0.8518518805503845 ; 0.8148148148148148 ; 1272316 ;  2 _ 64
3 4 0 [13, 17, 15, 3] ; 10360109 ; 0.8888888955116272 ; 0.8148148148148148 ; 493121 ;  2 _ 66
3 4 0 [13, 17, 17, 3] ; 10586771 ; 0.8518518805503845 ; 0.7407407407407407 ; 513981 ;  2 _ 69
3 4 0 [13, 17, 19, 3] ; 12451939 ; 1.0 ; 0.8148148148148148 ; 531438 ;  2 _ 72
3 4 0 [13, 17, 21, 3] ; 10922817 ; 0.8518518805503845 ; 0.9259259259259259 ; 2229676 ;  2 _ 74
3 4 0 [13, 17, 23, 3] ; 8390129 ; 0.7777777910232544 ; 0.7407407407407407 ; 1287579 ;  4 _ 55
3 4 0 [13, 17, 25, 3] ; 12872084 ; 0.8888888955116272 ; 0.7777777777777778 ; 613907 ;  2 _ 79
3 4 0 [13, 17, 27, 3] ; 15089279 ; 0.9629629850387573 ; 0.8148148148148148 ; 1192495 ;  11 _ 36
3 4 0 [13, 19, 13, 3] ; 11832978 ; 0.9629629850387573 ; 0.8888888888888888 ; 530392 ;  2 _ 67
3 4 0 [13, 19, 15, 3] ; 10497216 ; 0.8518518805503845 ; 0.8518518518518519 ; 516983 ;  2 _ 70
3 4 0 [13, 19, 17, 3] ; 15021871 ; 1.0 ; 0.8518518518518519 ; 586128 ;  2 _ 73
3 4 0 [13, 19, 19, 3] ; 13727824 ; 0.9629629850387573 ; 0.8148148148148148 ; 1304005 ;  4 _ 54
3 4 0 [13, 19, 21, 3] ; 17384576 ; 0.9629629850387573 ; 0.8148148148148148 ; 1142272 ;  3 _ 64
3 4 0 [13, 19, 23, 3] ; 17807878 ; 0.9629629850387573 ; 0.7777777777777778 ; 1780748 ;  4 _ 58
3 4 0 [13, 19, 25, 3] ; 11916651 ; 0.9629629850387573 ; 0.8518518518518519 ; 988354 ;  9 _ 40
3 4 0 [13, 19, 27, 3] ; 13421425 ; 0.9259259104728699 ; 0.8518518518518519 ; 573537 ;  2 _ 85
